ph,Solids,Turbidity,Potability
3.261669787,28760.00684,4.280669331,0
,12318.40389,4.742163226,0
7.928831289,17444.81445,3.413572943,0
7.975329901,17182.45036,3.306129017,0
9.504157788,19946.26467,4.343041373,0
5.158722568,33892.24595,4.094605278,0
3.923473633,24200.35348,4.582982366,0
,13852.5319,3.673239558,0
5.849778285,27435.30656,3.643815888,0
5.890870359,34920.03935,4.37077656,0
5.963479205,24435.64208,3.727813323,0
6.106759636,39430.30782,3.924967064,0
6.898932482,15422.22089,3.688455553,0
8.091812332,26472.6918,4.370031238,0
7.611982389,9138.029344,6.494748556,0
8.886979332,26062.44722,4.731195077,0
6.532097274,8240.812709,4.599324041,0
7.833980482,11174.27476,4.254477177,0
11.56316906,19359.42882,5.107236014,0
6.782868548,25366.7979,5.468590847,0
8.28876546,11234.04147,3.580523461,0
0.97557799,31145.11074,2.53399627,0
7.528980405,8129.734919,3.644409765,0
9.764658134,38781.45742,3.024571178,0
10.19166524,13630.04731,3.403422698,0
2.92517432,39233.09884,3.678588221,0
,29513.80486,3.027946497,0
6.657793591,18844.03703,3.868925702,0
7.00523014,26597.58645,3.58986576,0
,35044.37128,3.761633184,0
6.227841922,38976.03521,4.599573327,0
6.392760459,19323.67725,4.421528142,0
6.088022489,23567.13288,4.173083496,0
3.961389047,24028.40541,4.0929659,0
4.275159673,26098.63796,3.732856051,0
7.301903491,23565.1784,3.430699188,0
10.89348473,25702.51867,3.634970396,0
6.79809746,35883.78011,3.571622599,0
11.49670245,14158.15728,3.132253296,0
5.808238634,43110.50372,4.81906373,0
,20461.25271,4.886633785,0
5.679330465,17909.11563,3.292071095,0
7.783305613,24789.35473,5.045619628,0
6.316470521,32651.80276,4.902735486,0
8.605374455,22970.95728,3.665323341,0
,26281.29781,5.185641935,0
7.057552646,13129.14984,4.486402627,0
4.850104171,32808.3075,3.885385518,0
,31606.34883,4.775120947,0
4.560916536,22939.14438,4.123621736,0
9.130828108,11643.66348,3.074134305,0
,16110.18364,2.840893066,0
4.233558617,22185.76396,3.515672079,0
5.571019711,26138.09761,3.931306748,0
,22911.61449,4.825701798,0
8.527142498,3413.081633,2.649423905,0
4.570854413,44260.19118,4.484185987,0
8.903733775,13319.49571,4.365169642,0
9.45993051,14450.17575,3.322889738,0
6.040281662,20472.87459,5.761580322,0
,20412.28391,3.978932656,0
4.663492192,41452.62557,3.742293454,0
5.726336216,35899.28031,3.912289082,0
10.93311072,18846.63491,3.894988624,0
4.281522089,22330.46679,4.371167168,0
7.948488372,23602.18783,3.891124346,0
6.825647037,12838.91437,2.804480385,0
7.285371191,17375.97074,3.694482047,0
5.984941215,33244.5556,3.488675274,0
5.368988344,15973.68689,3.73788278,0
4.016590233,28612.26611,4.417134153,0
,9959.135015,3.170543087,0
7.719000805,13939.29402,2.884818771,0
5.983731294,18438.82339,3.84938277,0
7.732601709,18445.74346,3.854993746,0
8.847880711,11705.07228,4.143450992,0
7.561832948,23254.00962,4.032150342,0
8.758560056,25564.76756,4.444375642,0
,28791.61442,3.228379217,0
3.832917409,23535.0289,4.768660397,0
3.730128007,16892.89566,4.943032174,0
5.801571267,15327.87972,4.425377564,0
3.678431807,23103.41044,4.480108576,0
5.14358748,32740.56466,3.09616449,0
6.628256197,15911.35751,4.464457184,0
,18592.08392,4.762871709,0
3.102075565,45148.80812,4.248075369,0
4.497585145,27768.38287,4.965738556,0
5.584124358,29999.98701,3.852731893,0
,16034.4537,4.858164686,0
10.33127328,15824.82271,2.673440871,0
9.130795899,28273.60324,3.025707369,0
4.618850847,27174.68764,4.322115889,0
6.931244178,24359.47041,4.897957118,0
5.602158585,29860.27578,4.067048745,0
7.520518927,22160.81966,4.227765964,0
5.58246982,23512.83796,4.048113258,0
7.992749619,14610.41283,4.062907043,0
8.210357973,22619.23993,3.716663875,0
9.901930594,13180.6778,4.226949554,0
,14064.89915,3.732339331,0
9.405875051,27180.05719,4.033733317,0
9.58789503,11351.86186,4.666916974,0
4.633202516,29307.12894,4.751858815,0
6.90111102,21103.30319,3.616498342,0
7.795557629,26484.51532,3.629252282,0
,19909.93885,4.592537979,0
0,49456.58711,4.92883998,0
8.39826106,18003.25728,2.62786247,0
6.255149749,24316.16334,3.146482536,0
11.49685889,12253.30339,5.005193167,0
,40581.4868,4.008443472,0
9.347344621,13749.59604,3.615151099,0
11.62114013,15102.23743,3.472067462,0
10.33767086,21820.29588,5.063108915,0
,21919.47016,3.954964292,0
5.287982808,27733.7131,3.311034005,0
7.617524134,30308.23118,3.698317397,0
7.149124568,23158.3891,3.787033415,0
8.651389727,15901.28516,3.26640974,0
5.290004371,28697.00483,3.532322498,0
5.369584181,27199.64199,3.357484436,0
8.747271524,30348.24365,4.764707508,0
8.040392261,12999.1448,3.017795963,0
8.550427815,10453.08732,4.903869628,0
7.739325711,30412.37233,3.645785495,0
7.104594899,18093.97216,4.763057991,0
6.988206155,33357.51586,1.899683002,0
7.86978187,18608.6563,4.219575578,0
8.85969604,20231.51765,4.575331195,0
7.39754401,19797.10854,3.947137888,0
5.174896032,12871.55122,3.44502808,0
,32328.53826,5.037492216,0
5.470981822,36435.79351,3.844019871,0
6.711814601,23936.27533,3.413646703,0
4.933106138,27771.08013,1.45,0
6.260891634,33809.2247,4.397386192,0
7.693555235,21856.14521,2.750695905,0
5.622807135,16119.34019,3.992956901,0
6.174884306,23006.24222,3.623297793,0
5.039406776,19336.60807,3.1269559,0
7.756939183,16478.07143,3.870338847,0
9.809996387,16819.42318,5.538200508,0
8.479592799,14901.80814,4.221265969,0
8.862867931,17465.09589,5.758675719,0
6.155738624,30284.49487,3.685975828,0
7.287286375,18085.50282,3.504265055,0
9.065894194,20260.40369,4.299502546,0
9.314522392,23087.21766,3.092940473,0
9.759937781,19945.36831,5.381745882,0
7.985406394,17583.08033,4.752451739,0
8.108350799,26730.19261,4.753358184,0
8.243090986,29461.02377,3.550716831,0
10.28937961,18869.21209,3.500166976,0
3.989032078,40175.20609,4.409414176,0
,44982.73415,3.832478703,0
8.519639043,14578.96131,3.427251407,0
,20004.73363,3.882003963,0
,20992.28168,4.647782246,0
4.495357679,14080.83371,4.962899585,0
,17777.10009,3.878664155,0
5.620533436,27852.09744,3.439475848,0
8.552993665,10452.72441,3.108673907,0
,20886.78656,3.86034761,0
10.2099558,18413.09682,4.112597752,0
,21829.27315,2.545631345,0
6.588207965,35263.6124,3.972255856,0
8.558388775,8535.402956,3.946227719,0
8.426906357,19576.53038,4.244513927,0
7.207538608,15796.3997,4.295189193,0
10.22768969,9546.129215,4.78632982,0
11.39054311,16175.22194,2.277358632,0
,5576.628297,3.216414002,0
6.580043295,27668.48572,4.756446279,0
10.81783108,23989.99015,3.590841128,0
5.093675135,30245.95697,4.552571442,0
5.264283802,25556.05313,5.100239665,0
7.971298747,29827.79397,2.439140009,0
8.35035104,17177.78878,3.507227581,0
,22289.72709,3.351766903,0
4.032060534,14720.54483,4.814235096,0
2.128531434,24905.28452,3.842109417,0
9.842056294,6785.145303,4.179197763,0
7.664628097,33918.04082,3.48740688,0
,27197.30244,3.19834386,0
7.260319682,8127.071254,4.282314756,0
9.537878629,20044.20625,3.024556641,0
1.985383359,23039.32851,3.923093197,0
7.248991198,33123.44298,4.255979651,0
6.96820896,39995.18627,3.63264389,0
6.150553015,15017.74728,4.810537179,0
6.300755509,25668.19895,5.708111883,0
6.920799599,13477.38159,4.915733469,0
6.481890279,34698.62116,5.002360533,0
,16429.9079,4.454964342,0
7.309596474,19343.14951,4.048202463,0
5.967274228,30846.58547,3.914543611,0
8.63127,14880.6518,3.640944003,0
9.172624519,11319.10623,3.686395202,0
,23084.06658,5.564901543,0
3.337628998,42310.8275,3.300191883,0
11.4497393,12355.34411,5.166903483,0
6.283678795,19905.43655,4.48077131,0
,25460.30079,3.543696299,0
8.761768405,14168.92487,4.673547855,0
6.61673069,34277.7604,3.622379242,0
7.734569203,21776.59446,3.821455975,0
6.971577182,27959.98787,3.226348501,0
4.709186747,22291.41858,3.860083952,0
5.23000319,27971.89181,3.045612106,0
5.27418539,17605.53576,4.364426392,1
8.433443104,12833.46124,3.824734138,1
6.847863212,24456.17489,4.92119573,1
7.26354507,16129.70692,3.950529737,1
6.733266883,6193.330562,3.765693648,1
,25498.32954,3.69194651,1
,8729.096217,3.399725616,1
7.777665366,16780.11615,4.683334813,1
6.103731305,17977.52565,3.38304892,1
6.665774201,30610.0479,4.903553219,1
,10171.7101,3.757799099,1
4.959852811,9887.830755,3.455044818,1
6.397905014,22057.05179,3.958543451,1
8.140344463,50793.89892,4.362792108,1
6.850625418,15338.06164,2.59383368,1
6.71477688,34558.40267,4.68485347,1
4.337119469,34355.61843,4.40163526,1
8.433290824,15904.24336,3.631542932,1
7.274212567,27198.43259,4.7102563,1
6.579184951,16700.03487,3.813556321,1
,20006.22911,3.4531255,1
8.651023363,13207.86097,3.644278972,1
8.357612993,34989.04708,4.366242228,1
,29298.07426,3.522586173,1
6.658741558,25172.58576,3.400987615,1
10.50378654,38605.33153,5.370457701,1
6.332386866,23073.06397,5.159001749,1
,22038.51162,4.238535197,1
6.730427772,9258.767076,3.961942035,1
8.2977832,20316.42668,4.239220572,1
6.259267533,9734.677103,3.932141959,1
8.076126298,10816.27337,4.291355258,1
5.731042139,1351.906979,3.675807027,1
6.563356597,56320.58698,5.292950181,1
5.303764337,6675.682245,4.024520851,1
7.647871554,29000.58971,3.078672724,1
,33784.82623,4.678745035,1
7.95145117,6108.795734,3.886882386,1
8.832142261,12171.02455,3.914511885,1
8.250830009,21616.63386,2.604707845,1
5.860574155,18321.99232,4.277241102,1
8.182103306,19642.39442,4.605237762,1
7.889579345,41210.66698,3.227360082,1
8.713482927,23838.81726,2.922194979,1
6.185924892,1198.943699,4.090264382,1
9.079715109,53735.89919,4.551724494,1
8.379512703,24409.09679,3.749818066,1
9.221955642,26502.59577,4.294251987,1
9.370696575,15106.30865,4.380796942,1
7.487573364,28837.3304,1.801326999,1
6.028348785,12145.5446,3.142083954,1
6.283318587,11601.64238,4.153989991,1
5.666446145,24383.74154,3.836823301,1
6.985303737,16470.95219,3.081799008,1
7.273368228,14206.35732,4.196421036,1
7.449659686,32251.35965,4.370404422,1
7.618119572,44539.73832,3.769699537,1
6.698153869,34675.86285,3.758179651,1
7.02729686,31151.61518,3.392666423,1
8.610963032,32079.77482,4.614400405,1
7.423586012,34451.98421,3.365397495,1
5.456680888,20967.84061,3.799472549,1
9.612898964,16598.57751,4.016409562,1
8.246919871,7747.577263,4.096619667,1
6.641174116,10220.71236,3.154701122,1
6.64606727,16863.43873,3.053983121,1
7.164478295,32751.92896,4.998203435,1
8.285071527,14402.7267,4.274661333,1
6.110022206,16663.53907,2.817780458,1
8.316663722,24814.48581,2.695799697,1
,14875.95651,1.922376883,1
9.004680613,28311.29184,3.775014984,1
6.886512603,35018.3256,3.599756493,1
9.293621613,50166.53332,3.661882214,1
6.985192202,21944.64183,4.246201595,1
5.094164361,22957.6534,4.710936484,1
6.150034401,8406.723244,3.444442492,1
6.18969926,15229.70287,3.02737148,1
7.497987815,30927.39428,5.738991025,1
6.965279872,24312.0378,3.969318296,1
5.412119545,2835.303165,5.680346587,1
7.503085765,32000.17894,4.305513625,1
,27030.755,3.993125742,1
8.581042821,19970.43429,2.883145377,1
5.530055021,38918.77807,3.327472139,1
8.743958545,40843.61655,4.11897308,1
9.05238369,22203.48726,4.259719452,1
8.077260886,23931.28283,4.279871302,1
6.682097359,7705.298605,3.44982947,1
4.731320076,15517.39112,5.457892224,1
9.241419974,39566.75435,4.718850871,1
5.628313272,22856.7429,4.061644661,1
4.857802624,15668.27362,3.966570845,1
8.430471662,35254.02605,3.253920433,1
6.81760838,27548.61418,3.04829206,1
5.91375532,12044.62469,4.023775902,1
,28149.05269,2.674040012,1
5.500276575,19911.2249,5.147535911,1
5.608623152,43680.22252,3.777508267,1
5.609235359,14825.9345,3.224675518,1
,28415.57583,4.1190873,1
5.859822104,3640.73432,3.426634075,1
6.417716047,31974.48163,4.210327061,1
6.170526139,16206.21967,3.652207496,1
4.034063411,33219.07455,5.024742307,1
4.979468811,24167.84288,3.439021651,1
8.097453771,18112.28445,4.279082404,1
,31081.73526,3.345543355,1
8.468741063,21038.44261,2.876995631,1
7.870853412,51731.82055,4.221613951,1
7.679595096,32000.84391,3.297525234,1
7.226592711,22097.41322,4.337116899,1
,10643.18677,3.065910372,1
8.659113027,23514.63665,2.89577428,1
,28194.45265,3.855894987,1
6.360195819,13742.13949,2.713248379,1
10.48560365,32872.38057,4.669239858,1
6.603416523,19468.7901,4.270816604,1
5.713322921,11356.58048,4.571127866,1
4.767472455,48007.86813,3.893377808,1
9.609834365,22690.04587,4.308357589,1
9.186453377,27055.69626,3.453861456,1
9.960689858,15835.12282,3.434538463,1
6.102306794,23406.85916,4.280766478,1
6.792655098,9094.3133,1.917754393,1
5.910539738,25721.83387,4.007508148,1
6.125810325,8810.89581,4.953057691,1
5.836104525,17711.48777,3.738990829,1
,24711.41493,4.331690903,1
10.66736393,28912.2022,4.135568909,1
8.628301074,31548.00646,5.100857854,1
6.26011129,18577.62397,5.403614892,1
10.80815694,29614.34879,4.362542227,1
7.371914156,42059.38042,4.338957326,1
4.825591458,11142.39263,3.463097154,1
4.868827135,13400.38553,3.255600174,1
7.395450847,22561.50831,4.990235633,1
8.86211271,17433.60185,4.955081793,1
6.00897361,5100.094173,4.012340383,1
7.607223911,39184.84672,3.525027131,1
6.683367697,18989.31677,5.208061134,1
6.638411449,9772.504814,5.16405662,1
9.271355447,16540.97905,4.333952898,1
,9000.025591,3.699558048,1
3.629922065,24856.63321,4.754826393,1
8.378108023,28474.20258,4.52469297,1
6.923636014,24792.52562,4.013338801,1
5.893103408,20526.66616,4.390701604,1
8.197353369,27701.79405,3.361833324,1
8.372910285,14622.74549,4.906358241,1
8.989900091,15921.41202,4.613842848,1
6.702546553,17246.92035,3.442983035,1
11.49101091,37188.82602,4.369264314,1
6.069615757,26138.78019,3.669711704,1
4.668101687,47580.9916,4.43582091,1
7.808856018,17329.80216,2.798242842,1
9.419510316,33155.57822,3.298875499,1
5.126762923,11983.86938,4.708658468,1
7.874671358,17404.17706,2.309149057,1
